,Fixed Acidity,Volatile Acidity,Citric Acid,Residual Sugar,Chlorides,Free SO2,Total SO2,pH,Alcohol,Quality Grade
2381,2.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,B
2382,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,A
2383,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,B
2384,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,A
2385,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,B
2386,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,B
2387,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,B
2388,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,B
2389,2.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,A
2390,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,A
2391,2.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,B
2392,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,B
2393,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,B
2394,2.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,B
2395,2.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,B
2396,3.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,B
2397,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,B
2398,3.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,B
2399,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,B
2400,3.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,B
2401,3.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,B
2402,3.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,B
2403,3.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,B
2404,4.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,B
2405,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,B
2406,2.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,B
2407,2.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,B
2408,2.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,B
2409,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,B
2410,2.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,B
2411,3.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,B
2412,2.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,B
2413,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,B
2414,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,B
2415,3.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,B
2416,2.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,B
2417,2.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,B
2418,2.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,B
2419,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,B
2420,3.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,B
2421,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,B
2422,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,B
2423,2.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,B
2424,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,B
2425,2.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,B
2426,2.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,B
2427,3.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,B
2428,2.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,B
2429,3.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,B
2430,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,B
2431,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,B
2432,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,B
2433,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,B
2434,3.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,B
2435,2.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,B
2436,2.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,B
2437,3.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,B
2438,2.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,B
2439,2.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,B
2440,2.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,B
2441,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,B
2442,2.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,B
2443,2.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,B
2444,2.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,B
2445,2.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,B
2446,2.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,B
2447,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,B
2448,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,B
2449,2.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,B
2450,2.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,B
2451,2.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,B
2452,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,B
2453,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,B
2454,2.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,B
2455,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,B
2456,3.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,B
2457,3.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,B
2458,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,B
2459,2.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,B
2460,2.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,B
2461,3.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,B
2462,3.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,B
2463,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,B
2464,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,B
2465,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,B
2466,2.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,B
2467,2.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,B
2468,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,B
2469,2.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,B
2470,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,B
2471,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,B
2472,3.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,B
2473,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,B
2474,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,B
2475,2.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,B
2476,2.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,B
2477,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,B
2478,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,B
2479,2.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,B
2480,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,B
2481,2.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,B
2482,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,B
2483,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,B
2484,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,B
2485,3.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,B
2486,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,B
2487,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,B
2488,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,B
2489,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,B
2490,2.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,B
2491,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,B
2492,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,B
2493,2.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,B
2494,2.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,B
2495,2.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,B
2496,3.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,B
2497,2.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,B
2498,2.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,B
2499,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,B
2500,2.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,B
2501,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,B
2502,3.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,B
2503,3.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,B
2504,3.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,B
2505,2.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,B
2506,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,B
2507,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,B
2508,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,B
2509,3.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,B
2510,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,B
2511,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,B
2512,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,B
2513,2.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,B
2514,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,B
2515,2.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,B
2516,2.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,B
2517,2.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,B
2518,2.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,B
2519,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,B
2520,2.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,B
2521,2.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,B
2522,2.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,A
2523,3.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,B
2524,2.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,B
2525,2.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,A
2526,2.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,B
2527,2.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,B
2528,2.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,B
2529,2.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,B
2530,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,B
2531,2.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,B
2532,2.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,B
2533,2.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,B
2534,2.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,B
2535,3.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,B
2536,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,B
2537,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,B
2538,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,B
2539,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,B
2540,3.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,B
2541,3.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,B
2542,3.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,B
2543,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,B
2544,2.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,B
2545,2.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,B
2546,2.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,B
2547,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,B
2548,2.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,B
2549,2.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,B
2550,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,B
2551,2.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,B
2552,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,B
2553,2.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,B
2554,2.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,B
2555,2.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,B
2556,2.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,B
2557,2.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,B
2558,2.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,B
2559,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,B
2560,2.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,B
2561,2.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,B
2562,2.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,B
2563,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,B
2564,2.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,B
2565,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,B
2566,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,B
2567,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,B
2568,2.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,B
2569,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,B
2570,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,B
2571,2.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,B
2572,2.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,B
2573,2.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,B
2574,2.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,B
2575,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,B
2576,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,B
2577,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,B
2578,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,B
2579,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,B
2580,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,B
2581,2.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,B
2582,2.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,B
2583,2.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,B
2584,2.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,B
2585,2.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,B
2586,2.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,B
2587,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,B
2588,2.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,B
2589,2.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,B
2590,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,B
2591,2.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,B
2592,2.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,B
2593,2.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,B
2594,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,B
2595,3.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,B
2596,2.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,B
2597,2.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,B
2598,2.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,B
2599,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,B
2600,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,B
2601,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,B
2602,2.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,B
2603,2.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,B
2604,2.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,B
2605,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,B
2606,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,B
2607,3.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,B
2608,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,B
2609,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,B
2610,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,B
2611,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,B
2612,2.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,B
2613,2.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,B
2614,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,B
2615,2.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,B
2616,2.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,B
2617,2.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,B
2618,2.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,B
2619,2.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,B
2620,2.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,B
2621,2.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,B
2622,2.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,B
2623,2.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,B
2624,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,B
2625,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,B
2626,3.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,B
2627,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,B
2628,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,B
2629,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,B
2630,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,B
2631,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,B
2632,2.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,B
2633,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,B
2634,3.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,B
2635,3.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,B
2636,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,B
2637,3.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,B
2638,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,B
2639,3.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,B
2640,2.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,B
2641,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,B
2642,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,B
2643,3.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,B
2644,2.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,B
2645,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,B
2646,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,B
2647,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,B
2648,2.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,B
2649,2.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,B
2650,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,B
2651,2.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,B
2652,2.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,2.0,B
2653,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,B
2654,2.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,B
2655,2.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,B
2656,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,B
2657,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,B
2658,2.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,B
2659,2.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,B
2660,2.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,B
2661,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,B
2662,2.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,B
2663,3.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,A
2664,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,2.0,B
2665,3.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,B
2666,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,B
2667,2.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,B
2668,4.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,B
2669,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,B
2670,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,B
2671,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,B
2672,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,B
2673,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,B
2674,2.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,B
2675,2.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,B
2676,2.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,B
2677,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,B
2678,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,B
2679,2.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,B
2680,3.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,B
2681,2.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,B
2682,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,B
2683,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,B
2684,2.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,B
2685,2.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,B
2686,3.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,B
2687,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,B
2688,2.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,B
2689,2.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,B
2690,2.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,B
2691,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,B
2692,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,B
2693,2.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,B
2694,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,B
2695,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,B
2696,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,B
2697,2.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,B
2698,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,B
2699,2.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,B
2700,2.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,B
2701,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,B
2702,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,B
2703,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,B
2704,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,B
2705,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,B
2706,2.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,B
2707,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,B
2708,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,B
2709,2.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,B
2710,2.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,B
2711,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,B
2712,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,B
2713,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,B
2714,2.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,B
2715,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,B
2716,2.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,B
2717,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,B
2718,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,B
2719,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,B
